epoch,lr,train_loss,val_loss,val_rmse,pred_loss,koop_loss,spec_loss,multi_loss
0,0.0002,0.22562643860729822,-0.06277568130330606,0.6136659717389676,0.03000745699093997,0.20012516725651977,0.0,0.2828606412468748
1,0.0004,-0.15614836744054128,-0.24840008715788522,0.6326551205783062,0.025085121826873027,0.0059389960116756554,0.0,0.004837171828644422
2,0.0006000000000000001,-0.370786975642652,-0.4960507199619756,0.6291884024486336,0.024238280482760822,0.0022228856954033993,0.0,0.0010298303428873817
3,0.0008,-0.6572283543930709,-0.8193469327507596,0.6486621801161903,0.02384305997744544,0.0013397357889579054,0.0,0.0005292873377494074
4,0.001,-1.0200172705959727,-1.2224128300493413,0.6434150770268587,0.023582772451332053,0.0007749804389353785,0.0,0.00031248355496058043
5,0.001,-1.42017860858495,-1.6196200955997815,0.65384199763011,0.02339199809570804,0.0005395537784824304,0.0,0.00022358307009518418
6,0.0009984602081996976,-1.8175210151963561,-2.016085359183225,0.6416617666479567,0.02322351250029702,0.0007207547037867574,0.0,0.00025594880796532603
7,0.0009938503261272714,-2.2128639184791625,-2.4101034800211587,0.6281621586586681,0.023166316682259547,0.00037954599164001545,0.0,0.00015376099063290588
8,0.0009861987752386395,-2.6044234546996257,-2.800860303820986,0.6462447099191309,0.02312901803782878,0.0003536326927021821,0.0,0.00013594515568897563
9,0.0009755527298894294,-2.9919050449633415,-3.1845926515983813,0.6521572062927135,0.023031608059376707,0.00022852554217954913,0.0,0.00010103325360411963
10,0.0009619778264893878,-3.3739819262773936,-3.564603415402499,0.6328170746764101,0.022967001003789084,0.00021433393137248674,0.0,9.518069038385319e-05
11,0.0009455577588320898,-3.749769246305218,-3.9368344003503974,0.627423250795232,0.022964634648204304,0.00019115278614975534,0.0,8.722054331633618e-05
12,0.0009263937620948692,-4.118452215012703,-4.301522189920599,0.6530396279361526,0.022828188284037224,0.00016606524075138851,0.0,7.425772090554006e-05
13,0.0009046039886902864,-4.478642496443887,-4.657377286390825,0.6357527856527412,0.02288449538573054,0.00017071742156652897,0.0,7.560642204038134e-05
14,0.0008803227798172156,-4.829081244141091,-5.002799980568163,0.6451027053362708,0.02281969981196955,0.0007400470565296247,0.0,0.00017611741716840184
15,0.0008536998372026805,-5.170733608362329,-5.339558847022779,0.6405903779989615,0.0228265026186145,0.00015683952916812556,0.0,5.992253566803304e-05
16,0.000824899300140927,-5.500942779861334,-5.663793592741995,0.6585753004181072,0.022660239101991855,0.00012327668682284625,0.0,4.947737992732503e-05
17,0.0007940987335200904,-5.818790694229476,-5.965488484411528,0.6364168221242892,0.022686347237411347,0.00012179062321745676,0.0,4.8206420643086266e-05
18,0.0007614880330756165,-5.976440014729973,-5.97779325282935,0.6438227375708294,0.022640334484913878,0.00010198499729238336,0.0,4.1465890946627405e-05
19,0.0007272682546199037,-5.977209300485276,-5.977289712790287,0.654271737217158,0.022628018056675223,0.00011973508212889566,0.0,4.294882271742539e-05
20,0.0006916503744663625,-5.977322263572052,-5.977384458888661,0.6433976851549374,0.022550916199693242,9.069646341425814e-05,0.0,3.613599781476838e-05
21,0.0006548539886902864,-5.977277548258542,-5.977550188700358,0.6406793725776225,0.02259939092119004,8.658620379525255e-05,0.0,3.646807364499835e-05
22,0.0006171059592460249,-5.977415002939355,-5.977516116517963,0.6495314036724267,0.022457889075042637,9.14037561574853e-05,0.0,3.570760174680862e-05
23,0.0005786390152875954,-5.9774098450900945,-5.9776583657120215,0.6448418889307561,0.022477857711660953,8.060200320001787e-05,0.0,3.171523156003113e-05
24,0.0005396903183160586,-5.977512234039889,-5.9780058282794375,0.6474733038217693,0.02237479992296177,8.129660546513476e-05,0.0,3.1656193676251804e-05
25,0.0005005000000000001,-5.977556721854756,-5.977986220157508,0.6468912928454529,0.022351909691880223,6.481283956675218e-05,0.0,2.653252562150965e-05
26,0.0004613096816839416,-5.977631669008095,-5.977485237699566,0.6454560316988136,0.022283622476037677,5.987086642701499e-05,0.0,2.4818751477030548e-05
27,0.00042236098471240487,-5.977662040987088,-5.977996161489775,0.6412635421196029,0.022259214018535523,5.426824132077403e-05,0.0,2.4472037395531264e-05
28,0.00038389404075397536,-5.977789640426636,-5.977739969889323,0.6541441968230686,0.02213972276574328,4.9390651519256574e-05,0.0,2.12573569212391e-05
29,0.0003461460113097139,-5.9777210268355505,-5.977613196228489,0.6586236522889806,0.022139635953682523,0.00010720847569093222,0.0,3.2112590958139256e-05
30,0.00030934962553363774,-5.977831407357718,-5.978051236181548,0.6499151966474841,0.022086462453860818,5.770588070338588e-05,0.0,2.4393372942394938e-05
