epoch,lr,train_loss,val_loss,val_rmse,pred_loss,koop_loss,spec_loss,multi_loss
0,0.0004,0.17319046766904916,-0.1396099937233058,0.03533385835463143,0.00874963440945209,0.15959433373278392,0.0,0.30909173213662194
1,0.0008,-0.2893254003629157,-0.4296637296676636,0.021471078470329807,0.005697123188104841,0.003273837613306665,0.0,0.0013585529859609096
2,0.0012000000000000001,-0.6345242907374685,-0.8386546806855635,0.02378662867705117,0.005625428464521186,0.0016850022753874432,0.0,0.0006716480467378372
3,0.0016,-1.1060273523704247,-1.3699029250578447,0.027863235794431063,0.005613696757137501,0.0007988525419614025,0.0,0.0003500485690892674
4,0.002,-1.7052545629888087,-2.0375071568922563,0.020802140328179064,0.005453404273048112,0.0005221066405392608,0.0,0.00024357316226908756
5,0.002,-2.36712323136044,-2.6875201051885433,0.025400007185178985,0.0051706970072767705,0.0002501996123142892,0.0,0.00016441023112559038
6,0.0019992841129389234,-3.0252767125582367,-3.3547492157329213,0.022104013213778195,0.005091335804712388,0.00041000838668438634,0.0,0.00016734170313205136
7,0.001997137477257012,-3.6809778202513943,-4.008670425415039,0.023099072219515016,0.005026165773654313,0.0005550136979994437,0.0,0.0002109536602936228
8,0.0019935631679892036,-4.335188903017528,-4.660986683585427,0.021831297518008164,0.004915683909023206,0.00013732068203893932,0.0,7.561102234655166e-05
9,0.0019885663052990926,-4.9864410672869,-5.311665326898749,0.020973289579166554,0.004829905319890256,0.00014049539804294455,0.0,7.369509106790293e-05
10,0.0019821540471443503,-5.634511697127523,-5.944250783053311,0.020583019411551717,0.004824760742270933,9.025788344863978e-05,0.0,5.043853831380629e-05
11,0.001974335579023017,-5.991070951734271,-5.994865998354825,0.020515751380422387,0.00482026525571393,8.058050269631707e-05,0.0,4.8805670881797325e-05
12,0.0019651221008153623,-5.994999307641236,-5.99486481926658,0.02039783133793982,0.004833731934436799,0.00011430907423027538,0.0,5.265169490028434e-05
13,0.0019545268107401693,-5.9950354022364465,-5.994508197090843,0.020628219718041407,0.004835887631822017,8.383648217766233e-05,0.0,4.4861986034741294e-05
14,0.0019425648864484098,-5.995085006485337,-5.994182170521129,0.02047443431390228,0.0048014701908445714,7.094764864192374e-05,0.0,4.257398466481709e-05
15,0.0019292534632814064,-5.9949829018061065,-5.995020484924316,0.020358129759922683,0.004779670579564942,0.00017951677282032887,0.0,5.792675563724377e-05
16,0.0019146116097246214,-5.995112408141386,-5.993285127119584,0.02039603078878205,0.004788186635032365,6.590350475382223e-05,0.0,3.352102416403611e-05
17,0.0018986603000922346,-5.995002010450935,-5.994518219340931,0.020619983002012177,0.004840095636911244,0.0001128119441631925,0.0,4.507096433321476e-05
18,0.0018814223844816412,-5.995141354574036,-5.99505749615756,0.020255683518584533,0.004774710903811152,5.559479426422257e-05,0.0,2.8340529433780453e-05
19,0.0018629225560409066,-5.995154400574997,-5.995022496310147,0.020229045402527568,0.00476794282601039,4.777457735031545e-05,0.0,2.9866527575204977e-05
20,0.0018431873155960688,-5.99514676239084,-5.9950945247303356,0.020371887957783663,0.00477064883310674,5.0167043164331134e-05,0.0,3.24505948483923e-05
21,0.0018222449336889625,-5.9950308140521775,-5.9951502799987795,0.020204131991097718,0.004719961924941927,0.00020489261018667287,0.0,4.433541760775156e-05
22,0.0018001254100799388,-5.995198586020052,-5.994338356364857,0.020660365663914604,0.0047167942264816866,5.965981386060889e-05,0.0,2.4955068938694316e-05
23,0.0017768604307734973,-5.995077302378993,-5.994751418720592,0.020644612754897373,0.004765429891311147,0.00012345994421631508,0.0,3.382912714375719e-05
24,0.0017524833226283912,-5.995061560160553,-5.99482218135487,0.020395921572657905,0.004761956758745667,0.00013606892786689387,0.0,4.041380308931806e-05
25,0.001727029005617222,-5.995119756267917,-5.995110338384455,0.02041870223588571,0.00476322385100519,8.834471516460041e-05,0.0,2.8682048755588197e-05
26,0.0017005339428039147,-5.995182120854953,-5.994581742720171,0.02026139916241476,0.004757312978381797,4.0066338362923847e-05,0.0,2.052623023307042e-05
