epoch,lr,train_loss,val_loss,val_rmse,pred_loss,koop_loss,spec_loss,multi_loss
0,0.00016,489.27309609831667,115.7244873046875,24.53502655029297,985.421361470394,0.6647697033213197,0.0,0.5780541554843779
1,0.00032,58.32783810183299,59.57952117919922,17.454740524291992,118.86664888670119,0.40171632728130696,0.0,0.2300830966920304
2,0.00048000000000000007,23.573621276471254,54.05891418457031,16.187036514282227,48.589554011392934,0.3632172168158799,0.0,0.2150249833897721
3,0.00064,13.221072467968618,53.54662322998047,16.19241714477539,27.65910903326899,0.363970677415244,0.0,0.19757598885100522
4,0.0008,10.339714043432002,63.321502685546875,17.876585006713867,22.15243286709134,0.41926817949727285,0.0,0.18200649374680553
5,0.0008,9.535778259201873,62.36861038208008,17.96030044555664,21.20980204438134,0.3326453765948042,0.0,0.17350947835462557
6,0.0007995475020036118,7.253353564859294,54.537845611572266,16.811546325683594,16.78931117572373,0.35608323400826764,0.0,0.16717697208305057
7,0.0007981910330679473,6.173192023373336,61.64600372314453,18.7517147064209,15.062614643316476,0.31232362127990176,0.0,0.15230417144384314
8,0.0007959336660314327,5.976670312795708,66.28211975097656,19.58662223815918,15.187033620669688,0.28564057408048094,0.0,0.14732961956974414
9,0.0007927805145564514,5.1738927866057525,62.664913177490234,19.132301330566406,13.797328605926294,0.30841398818029775,0.0,0.14491897456937555
10,0.000788738721545255,4.161432229143252,69.97742462158203,20.633882522583008,12.163048010078265,0.22748748357776258,0.0,0.13423903876071352
11,0.0007838174429589918,3.5683427187178633,62.0666618347168,19.4335880279541,11.349314272832528,0.18472122663645435,0.0,0.12614361127074675
12,0.0007780278270765101,2.938280960209936,64.94596862792969,20.479005813598633,10.595321171575312,0.12518181700071843,0.0,0.11299759422918018
13,0.000771382989239921,2.319792896294765,60.41507339477539,19.825942993164062,9.67435427363828,0.10858003103690182,0.0,0.1022646784675207
14,0.0007638979821441302,1.1456459784250466,56.22830581665039,19.45322608947754,7.405102327573213,0.0795041927062779,0.0,0.09170352978457649
15,0.000755589761737642,1.4315259418041586,61.69744110107422,20.746484756469727,8.944706318189771,0.05806252330863219,0.0,0.07339497516266734
16,0.0007464771488118833,0.6825394855557586,56.8561897277832,20.142215728759766,7.553364278601228,0.050246320075268365,0.0,0.06626742397495311
17,0.0007365807863660569,-0.7804794830384014,58.89244842529297,20.67816162109375,4.450747383584221,0.0331453064577185,0.0,0.050086798320571294
18,0.0007259230928441092,-0.05199848276248081,57.27806854248047,21.00258445739746,7.125165355291298,0.024603459287247213,0.0,0.03683545857185511
19,0.0007145282113497437,-0.6843472058824498,58.064884185791016,21.11224937438965,5.841195458988492,0.02466645118572729,0.0,0.03125347136754355
20,0.0007024219549545262,-1.6034586824101509,51.2095947265625,20.046178817749023,3.7961539587528588,0.01762014337339633,0.0,0.027556092123226295
21,0.0006896317482229756,-1.5459484578036575,54.334083557128906,21.44388771057129,4.542918845046338,0.014700797413268107,0.0,0.022123693602441027
22,0.0006761865650871038,-2.011874746075637,61.423828125,23.070974349975586,3.6939056700082133,0.0129347457382962,0.0,0.01849753897395923
23,0.0006621168632111415,-2.2261194136502933,70.29756164550781,25.359764099121094,3.617692329900728,0.010298924085101207,0.0,0.01474138548289486
24,0.0006474545149951319,-2.6322719103140795,54.57564163208008,22.124374389648438,2.941584727746977,0.007281514390525844,0.0,0.010775625350610387
25,0.0006322327353736937,-2.8496142136964866,51.524192810058594,20.857534408569336,2.7426626356385593,0.006071599645928728,0.0,0.008523823813997584
26,0.0006164860065735113,-3.135631915047872,52.965694427490234,21.404827117919922,2.242945616622623,0.004935301682851512,0.0,0.007360268494770896
27,0.00060025,-3.016322966959837,54.339996337890625,22.53090476989746,3.0288287010981882,0.004138953315442522,0.0,0.005620550747840203
28,0.0005835614954301005,-3.2989382546582666,50.38117218017578,21.410417556762695,2.440456483432715,0.003760290122758463,0.0,0.005298645540455477
29,0.0005664582976942537,-3.5632379492409796,59.70545959472656,23.57275390625,1.9671528433724272,0.0033316477419634304,0.0,0.004659130943188671
30,0.0005489791510363009,-3.7386709580318533,54.585365295410156,22.076385498046875,1.7850010901046314,0.0028384298843284732,0.0,0.003981023368579771
31,0.00053116365134531,-3.7078668633810907,56.95761489868164,22.945096969604492,2.18976758859998,0.00273502055595783,0.0,0.003492563922735427
32,0.0005130521564581512,-3.7364846176380735,52.90142059326172,21.862348556518555,2.3688374856393115,0.0024252457438680014,0.0,0.0029590781995852433
33,0.0004946856947360162,-3.857283455004795,58.81907272338867,22.515201568603516,2.201961925132669,0.002114289585105646,0.0,0.0027558632679082614
34,0.0004761058721219839,-4.1065356980124825,60.86939239501953,23.64590072631836,1.5947692829499143,0.002852649396962131,0.0,0.003376345429904491
35,0.0004573547778901775,-4.312375662995757,59.3151741027832,22.921051025390625,1.2749600526240232,0.0019908623791654867,0.0,0.0025324863984698444
36,0.00043847488930002105,-4.395318532161576,62.69768524169922,23.47039794921875,1.2832910401358022,0.0018396925745639118,0.0,0.002287882028428985
37,0.00041950897537158517,-2.9800006374180747,59.89723205566406,23.126474380493164,4.760551136817863,0.015328119575086204,0.0,0.0063012510290195185
38,0.00040050000000000003,-4.428630698499062,56.702362060546875,22.16274070739746,1.4846310002340688,0.0015770188438967406,0.0,0.0020369710241571713
39,0.000381491024628415,-4.554310273781097,63.64081573486328,23.079021453857422,1.2997611602433294,0.0014371715206317871,0.0,0.0018515280806358984
40,0.0003625251106999791,-4.655575532707379,70.21898651123047,24.28812026977539,1.1793559223627872,0.0015492571594039474,0.0,0.001968568801484573
41,0.0003436452221098227,-4.833697185241919,65.79271697998047,23.318294525146484,0.8880817201926554,0.0012471462179497956,0.0,0.001628674085171585
42,0.0003248941278780162,-4.9129006193696165,69.88430786132812,23.794546127319336,0.8436183843681281,0.001157245826120187,0.0,0.0014525554553277307
43,0.000306314305263984,-5.015445132907346,69.76850128173828,23.610313415527344,0.7376308080961378,0.0010614740547536465,0.0,0.0013558494916232637
44,0.00028794784354184893,-5.078291320114684,74.51793670654297,23.749954223632812,0.7235764809649625,0.0009287942444617532,0.0,0.001171861100596838
45,0.0002698363486546901,-5.065739268021618,70.37523651123047,22.74814796447754,0.8750903558173626,0.0009632199008533691,0.0,0.0011809378281979414
46,0.00025202084896369924,-5.19638936982738,74.0914306640625,23.202617645263672,0.6677215039301262,0.000945268748261088,0.0,0.0012061315816458609
47,0.00023454170230574633,-5.200724104325548,81.6949691772461,24.260040283203125,0.7768026907666982,0.0008299085215276791,0.0,0.0010310133522135213
48,0.00021743850456989953,-5.352460130513143,76.20651245117188,23.05293846130371,0.5270121619641353,0.0007958376399918104,0.0,0.001004750064822088
49,0.00020075000000000008,-5.444257279951795,78.6032485961914,23.236270904541016,0.41732882820873807,0.000767689187367775,0.0,0.0009231462073009863
50,0.00018451399342648872,-5.488753315356138,88.03289794921875,24.30657386779785,0.4106480778335667,0.0007473520956357285,0.0,0.0009390283476480906
51,0.0001687672646263064,-3.2091164571775805,81.4837875366211,23.295377731323242,3.650308552727425,0.0261893962236061,0.0,0.00940057192426577
52,0.00015354548500486818,-3.6203992058047287,78.62130737304688,22.9514217376709,3.9939454759625224,0.008420574513980917,0.0,0.0034513853225696216
53,0.00013888313678885863,-4.425465087238833,83.6993637084961,23.54712677001953,2.743138694077087,0.0013609690614305972,0.0,0.0012299727670272156
54,0.00012481343491289632,-5.425367804739973,78.56262969970703,22.79427719116211,0.6245686490115502,0.0010908007703004606,0.0,0.001183526041053182
55,0.00011136825177702445,-5.521045691675419,84.17085266113281,23.281835556030273,0.4927630944432115,0.0008789363895918129,0.0,0.000956911867963512
56,9.857804504547387e-05,-5.631976299148669,86.8556137084961,23.54800033569336,0.32494152042505553,0.0007538914817834286,0.0,0.0008250215097511415
57,8.64717886502564e-05,-5.660382058123033,88.03353118896484,23.5682315826416,0.3116558726957376,0.0007396979716425534,0.0,0.0008172662292185018
58,7.507690715589088e-05,-5.698078814170343,86.92527770996094,23.40192413330078,0.2724708238844391,0.0007023311646407296,0.0,0.0007821908413278434
59,6.441921363394314e-05,-5.69021280549413,88.88004302978516,23.646203994750977,0.31738899648189545,0.0007040740012546345,0.0,0.0007901190756652638
60,5.452285118811673e-05,-5.7197605723099745,89.12843322753906,23.586828231811523,0.2803945333408795,0.0006756355622515297,0.0,0.0007674888144046229
61,4.541023826235811e-05,-5.734571913163439,88.6201171875,23.440088272094727,0.2750636560024975,0.0006475707196978946,0.0,0.0007298537337375309
62,3.710201785586997e-05,-5.717534818237634,84.6496810913086,22.794057846069336,0.32950482169072404,0.0006363986856923875,0.0,0.0007227350484073939
63,2.961701076007901e-05,-5.8020738697738095,90.96543884277344,23.602279663085938,0.1828622526938109,0.0005755475864631774,0.0,0.0006407513285286912
64,2.2972172923489953e-05,-5.80673580718555,91.5132064819336,23.637968063354492,0.182457437028559,0.0006044266740004231,0.0,0.0006864960449864994
65,1.7182557041008347e-05,-5.8210781907006135,94.39605712890625,24.033702850341797,0.16720907958291417,0.000581486821894889,0.0,0.0006555515297909649
66,1.226127845474511e-05,-5.814532485797251,91.23304748535156,23.561307907104492,0.18754510318847012,0.0005790765980164782,0.0,0.0006494237151475985
67,8.219485443548715e-06,-5.809675847883705,87.9692153930664,23.104339599609375,0.2017375048008754,0.0005776909677891342,0.0,0.0006515851008568441
68,5.066333968567392e-06,-5.829741899915736,92.93087768554688,23.818042755126953,0.16472317353426982,0.0005833050384765772,0.0,0.0006605959771680076
69,2.8089669320527067e-06,-5.842573261947083,91.22844696044922,23.52007293701172,0.14507360708156078,0.0005543860232058859,0.0,0.0006176730221733719
70,1.4524979963883189e-06,-5.83258701914506,94.32095336914062,23.952314376831055,0.1636679673688017,0.0005702441112262284,0.0,0.0006415200808752167
71,0.0008,-3.234217696910282,84.9976577758789,21.99319839477539,5.2617843381578115,0.0013558126013665695,0.0,0.0013805758053095168
72,0.0007995475020036118,-4.353345745759045,100.4712142944336,24.85840606689453,3.162903873397292,0.0010797642724146303,0.0,0.001271755535493893
73,0.0007981910330679473,-4.689296836475674,95.73969268798828,23.3909969329834,2.565668742862537,0.0011682531004101574,0.0,0.0012147477559959717
