epoch,lr,train_loss,val_loss,val_rmse,pred_loss,koop_loss,spec_loss,multi_loss
0,0.0002,0.3263232275347808,-0.01597409136593342,19.179608672857285,0.018335255713825174,0.26014413685946586,0.0,0.3973608243969276
1,0.0004,-0.08124303749407367,-0.138088196516037,17.719630151987076,0.011011283868159964,0.011772625754661054,0.0,0.008121790878622116
2,0.0006000000000000001,-0.2112773575371118,-0.2711311876773834,27.570007368922234,0.007671799589444301,0.0030759771056339254,0.0,0.0017649961431115437
3,0.0008,-0.37296125442861655,-0.45869922637939453,18.999995663762093,0.004907904951598683,0.0020135938735987,0.0,0.0010189076859617888
4,0.001,-0.5742564139177473,-0.677635669708252,18.708229064941406,0.0034508966294740386,0.0015866067088812106,0.0,0.0007334290224750587
5,0.001,-0.794109242425548,-0.8946647644042969,22.609414532780647,0.002833336291050793,0.0020045021443339667,0.0,0.0007573938306685698
6,0.0009996422355307575,-1.0138324927940643,-1.1167864799499512,19.1345177590847,0.002088816003981147,0.0010734678548844465,0.0,0.0004994573532025792
7,0.0009985694546171863,-1.2323129091331426,-1.3266572952270508,22.9328665882349,0.0015370539054961325,0.00044889716480074707,0.0,0.0002484871293359483
8,0.000996783194007611,-1.447847240262752,-1.5467708110809326,19.765984266996384,0.0011580901271948363,0.00035455193265471874,0.0,0.00022098029619870078
9,0.0009942860125031483,-1.6609731355159403,-1.7572647333145142,19.642222672700882,0.0011940996745507494,0.00040479702131718855,0.0,0.00023499346759485202
10,0.0009910814872922493,-1.8724153307702045,-1.9693617820739746,18.49234662950039,0.001103893806404106,0.0005561743985204924,0.0,0.00027503854260744744
11,0.00098717420882641,-2.0831992343175325,-2.175394296646118,20.882001146674156,0.0008272074039216428,0.00023752695582673062,0.0,0.00015813660128050476
12,0.0009825697742443956,-2.2919080857750322,-2.386570453643799,20.725196227431297,0.0007028808798841971,0.00020483353937575727,0.0,0.00013804667225826144
13,0.0009772747793543918,-2.4988741857542407,-2.5922460556030273,20.11040598154068,0.0006467388945350276,0.0002422187585809114,0.0,0.00014994215323751385
14,0.0009712968091855737,-2.704511512097695,-2.799138069152832,19.192900508642197,0.0004683784746251692,0.00016943931703333469,0.0,0.00011946917636627365
15,0.000964644427122624,-2.9081648871195402,-3.0004539489746094,21.029582247138023,0.0005255731997513982,0.0001600263678496402,0.0,0.00010500546071486608
16,0.000957327162638768,-3.1099051880321915,-3.201667308807373,19.86156962811947,0.0005446028201162426,0.0002951450714914349,0.0,0.00014825548400655187
17,0.0009493554976448939,-3.3102529872235635,-3.4003968238830566,20.133286714553833,0.00048659213706800754,0.00014869324309565462,0.0,0.0001048988507143071
18,0.0009407408514743172,-3.508041592810651,-3.591200590133667,21.51099033653736,0.0004928844238433772,0.00045957306371465753,0.0,0.00016335738306067776
19,0.0009314955645246954,-3.70371499164499,-3.793372631072998,19.56813968718052,0.00038775550533402646,0.000930962095984757,0.0,0.00025334478382744806
20,0.0009216328805805268,-3.898751423513289,-3.986337184906006,20.860737189650536,0.00032972416296314866,0.00011805435604388196,0.0,7.841740170334174e-05
21,0.0009111669278415577,-4.090416016338541,-4.176692485809326,21.059229969978333,0.00037280106402995573,0.00013973960334061572,0.0,9.640877168022997e-05
22,0.0009001126986842718,-4.2799255899388156,-4.360365390777588,24.191033095121384,0.0003275973812110384,0.00010561514078918342,0.0,6.432573140072033e-05
23,0.0008884860281854549,-4.466691782148622,-4.549829006195068,22.245237603783607,0.0004683233020331362,0.000132507129230833,0.0,7.482225448270026e-05
24,0.0008763035714386009,-4.651354203121268,-4.7328948974609375,21.989328786730766,0.0002524248662902203,8.914808919314101e-05,0.0,5.8652945214077635e-05
25,0.0008635827796956504,-4.833082675933838,-4.91329288482666,21.933475509285927,0.00024181676082348237,9.381429135959374e-05,0.0,5.785044753884649e-05
26,0.0008503418753682397,-5.011284090632158,-5.089247703552246,23.038286715745926,0.0008490502680111643,0.0001916010917889678,0.0,0.00011404748982372996
27,0.0008365998259242731,-5.187884653214928,-5.265159606933594,21.96165919303894,0.00036483522152390814,0.00020964070722748017,0.0,8.359588064718572e-05
28,0.0008223763167172063,-5.361265004109994,-5.4370222091674805,21.458985283970833,0.00025566781252512054,9.998037727828567e-05,0.0,6.198141503079942e-05
29,0.0008076917227869679,-5.531453973097767,-5.605895042419434,21.812722086906433,0.00017695288658987985,0.00010304150094421373,0.0,5.1473003609873115e-05
30,0.0007925670796729116,-5.698470228867565,-5.77085018157959,22.09913730621338,0.00017036689029128807,7.023583450011252e-05,0.0,4.3058341420645045e-05
31,0.0007770240532806075,-5.862126436164911,-5.912431240081787,42.137112468481064,0.000238566679255861,7.978092784626516e-05,0.0,4.820117748959288e-05
32,0.0007610849088456422,-5.988108583491483,-5.987665176391602,23.00160564482212,0.0003549741238641231,9.412477322139697e-05,0.0,4.7818165623814056e-05
33,0.0007447724790388818,-5.999732823680631,-5.9868879318237305,24.352649226784706,0.000165170447950305,6.333435131839926e-05,0.0,3.865531088319304e-05
34,0.0007281101312588928,-5.999312637521209,-5.988184928894043,22.699492052197456,0.0005263243955786159,0.00010626069965739668,0.0,5.476559342876355e-05
35,0.0007111217341583671,-5.999533972294211,-5.988630294799805,21.37143723666668,0.00030074153273875604,0.00010397316425872912,0.0,6.132931611050513e-05
36,0.0006938316234525076,-5.999607950663395,-5.986885070800781,24.447087198495865,0.00028477623044695745,6.328748027993393e-05,0.0,4.3982066024176896e-05
37,0.0006762645670583507,-5.999747760004277,-5.9875688552856445,23.840999230742455,0.00015834869672741117,5.712247443527382e-05,0.0,3.6768012420953125e-05
38,0.0006584457296149636,-5.9997716498889515,-5.988287925720215,22.541025653481483,0.00013168159609626168,6.001321090355586e-05,0.0,3.6641779234683104e-05
39,0.000640400636435341,-5.9996148322125995,-5.9880475997924805,22.46857061982155,0.0002490843770757113,8.554936140309182e-05,0.0,5.054344514745209e-05
40,0.0006221551369416406,-5.999582719459808,-5.9891157150268555,21.29191718995571,0.00027841076222076685,9.263927179961147e-05,0.0,4.622409089684919e-05
41,0.0006037353676361342,-5.99979489141231,-5.9893999099731445,20.894022658467293,0.00012290608357433348,5.4870011062899825e-05,0.0,2.7365199856693762e-05
42,0.0005851677146609203,-5.999806860368029,-5.989577293395996,21.014584228396416,9.990069562302929e-05,6.403840472440155e-05,0.0,2.9195796656926924e-05
43,0.0005664787760000305,-5.999843539093896,-5.989707946777344,21.16178162395954,8.930851173128183e-05,4.340174998740478e-05,0.0,2.373968950221935e-05
44,0.0005476953233780718,-5.9997396777859695,-5.988439559936523,21.953443065285683,0.00016759322086648963,5.558688837036963e-05,0.0,3.713597973944534e-05
45,0.0005288442639099906,-5.999827583916753,-5.989170074462891,21.566256880760193,0.00010104317543860658,4.682334682708623e-05,0.0,2.456553350731424e-05
46,0.0005099526015568892,-5.999857147820562,-5.988601207733154,22.282933816313744,8.596142977943037e-05,3.574291304503015e-05,0.0,2.1137324634607774e-05
47,0.0004910473984431111,-5.9998295598750495,-5.989431381225586,21.384427323937416,9.833757275432389e-05,4.5752308684026004e-05,0.0,2.6385856871319375e-05
48,0.0004721557360900096,-5.999862084285819,-5.989706039428711,21.165519952774048,7.96563676264256e-05,3.7365002996181874e-05,0.0,2.0903079065836787e-05
49,0.0004533046766219286,-5.999886481881999,-5.98971700668335,21.193956956267357,6.496197475309286e-05,3.129333303110647e-05,0.0,1.725094450370529e-05
50,0.0004345212239999698,-5.999864108270878,-5.989293098449707,21.52552455663681,8.201855351269436e-05,3.4487072632060946e-05,0.0,1.9382516708358597e-05
51,0.0004158322853390799,-5.9998972124333,-5.989033222198486,21.863730624318123,6.262884833487739e-05,2.5618259792445183e-05,0.0,1.4548265007368487e-05
