epoch,train_loss,val_loss,train_rmse,val_rmse,lr,train_rul_mse,train_spectral,train_multi_step
0,3454.626299176897,3108.79833984375,63.295143127441406,43.083744049072266,0.016,666.7075674874442,0.013187038025015292,0.9928222852093833
1,984.2938799176898,2882.62255859375,54.941349029541016,51.07867431640625,0.01599094437676815,254.0260947091239,0.006318820755759751,0.6436160100357873
2,693.9268450055804,2704.30517578125,55.59620666503906,51.15874481201172,0.015963798020971812,224.58208356584822,0.006308367010205984,0.36215396438326153
3,545.412336077009,4098.52734375,55.460777282714844,65.74190521240234,0.015918622427838057,210.07772827148438,0.003329120495826438,0.543249602828707
4,426.9353572300502,3052.537109375,55.90216827392578,62.94199752807617,0.01585551993461534,193.95943450927734,0.001718943614832824,0.3146135232278279
5,350.4468906947545,1960.414794921875,55.701576232910156,54.58708572387695,0.015774633488746716,198.59544045584542,0.00016850151548362748,0.35199364594050814
6,265.36535208565846,1123.8607177734375,55.779808044433594,45.23773956298828,0.01567614632404791,186.80469948904855,0.0002786473482306714,0.3828211511884417
7,215.28113991873605,740.4569091796875,55.81915283203125,35.536041259765625,0.015560281545623774,164.8207789829799,0.0015658080094778728,6.515604114958218
8,208.41854967389787,620.0185546875,55.95817184448242,38.43892288208008,0.015427301624463501,180.67510332380022,0.0038723978785648277,14.194443983691079
9,160.28276171003068,478.7572021484375,55.80763244628906,35.53207015991211,0.015277507802859375,171.16407666887557,0.0003466470995070787,1.9383643056665147
10,134.4553277151925,320.174072265625,55.96778106689453,31.097986221313477,0.015111239411996113,161.08392007010323,1.1621404155448545e-05,0.5322667168719428
11,116.43081556047711,314.41943359375,55.95647430419922,32.12760543823242,0.014928873103256588,164.98482295445032,1.532420649904712e-05,0.28062264195510317
12,108.76254381452289,190.68138122558594,55.5756950378418,27.500661849975586,0.014730821994985294,179.291748046875,5.022826095617867e-06,0.24216162945543016
13,94.13492257254464,387.4033203125,55.11035919189453,44.39937210083008,0.014517534736642435,174.2729219709124,0.0,0.20259867821420943
14,75.70203890119281,248.26736450195312,55.84465026855469,36.8838996887207,0.014289494492468587,168.53468867710657,0.0,0.1508530197399003
15,59.64341272626604,167.58642578125,56.0842170715332,32.078826904296875,0.014047217846962296,160.66893005371094,0.0,0.14777669204132898
16,50.67129380362375,149.17164611816406,56.29524612426758,31.559688568115234,0.013791253634650035,155.19781821114677,0.0,0.1484290627496583
17,45.81875419616699,97.21763610839844,56.28285598754883,28.00040054321289,0.013522181696799486,160.25755855015345,0.0,0.1518397522824151
18,37.80187252589634,89.46286010742188,56.02879333496094,32.41950225830078,0.013240611567892555,145.44715445382255,0.0,0.14551006576844625
19,38.614116941179546,74.15760040283203,56.95420837402344,33.36659240722656,0.01294718109483374,168.31153542654855,1.530080443298435e-08,0.14280591585806438
20,30.863752910069056,68.88703918457031,56.039642333984375,32.05802536010742,0.01264255499202173,146.44236864362443,1.1292313420848846e-07,0.14036998578480311
21,27.64217213221959,49.493900299072266,56.26536560058594,27.40602684020996,0.012327423335557504,144.54252188546317,6.84053154437996e-08,0.13352308848074504
22,25.243974958147323,43.991355895996094,55.92040252685547,30.87303924560547,0.0120025,144.60982077462333,2.5882228474724147e-07,0.1427315952522414
23,21.930339540754044,36.58354187011719,56.40277862548828,26.572986602783203,0.011668521041210647,139.91878291538782,5.385501822274819e-07,0.13862592620509012
24,19.84956455230713,34.294952392578125,56.51527786254883,24.831335067749023,0.011326243028950083,135.3685259137835,2.5168297465175525e-07,0.13455446064472198
25,17.953439167567662,35.939605712890625,56.3857421875,26.386062622070312,0.010976441333004319,135.62872859409876,5.151887206685959e-07,0.12388065031596593
26,17.493503979274205,29.22739601135254,56.73120880126953,23.90916633605957,0.010619908366722787,140.99733952113561,4.2321354103742285e-08,0.11230359971523285
27,16.170952115740096,30.500171661376953,56.230323791503906,24.02595329284668,0.01025745179194723,139.85579790387834,6.859507227626896e-07,0.1031968327505248
28,15.145918641771589,24.527332305908203,56.710365295410156,23.89002799987793,0.009889892689397871,135.09557723999023,0.0,0.10281412729195186
29,14.26680224282401,30.066701889038086,56.731388092041016,26.797300338745117,0.00951806369866148,137.5669310433524,4.4288273264620717e-07,0.08942434883543424
30,13.260421548570905,23.29755401611328,56.866416931152344,22.601085662841797,0.009142807131994916,127.95541599818638,6.659072876605673e-07,0.07946002643023219
31,12.211415699550084,16.109128952026367,56.26658630371094,19.55998420715332,0.00876497306621694,124.98328345162528,8.675427644837847e-07,0.06707562985164779
32,11.42350993837629,16.0828800201416,56.541221618652344,19.51993751525879,0.008385417417010821,122.66221618652344,2.3685712367438327e-05,0.10324432541217123
33,12.33275556564331,15.89060115814209,56.40452575683594,22.795202255249023,0.008005,122.34119905744281,3.783598111795072e-05,0.21956564486026764
34,10.811064515795026,13.198512077331543,56.53107833862305,19.86137580871582,0.007624582582989181,122.71383721487862,4.973939370854299e-07,0.0841583606920072
35,10.305147920336042,15.979534149169922,56.447601318359375,24.425033569335938,0.007245026933783061,124.2953747340611,2.3040730568706686e-07,0.04843105535422053
36,10.121218749455043,16.73601531982422,56.23164367675781,27.23732566833496,0.006867192868005086,123.94263022286552,2.4324649367762116e-07,0.03771317244640419
37,9.508364745548793,13.281078338623047,56.59220886230469,22.535104751586914,0.006491936301338521,125.86850902012416,1.6314937941582945e-06,0.03249688672700098
38,8.944367136274066,13.423482894897461,56.420928955078125,23.417112350463867,0.006120107310602131,118.47317613874164,4.54337619260059e-06,0.029241293535700867
39,8.573931762150355,11.659258842468262,57.11847686767578,21.007829666137695,0.005752548208052771,119.53629248482841,2.7159724113521932e-06,0.029413645155727863
40,8.183160134724208,10.842195510864258,56.77043151855469,20.02478790283203,0.005390091633277214,111.72893960135323,2.582449358407806e-05,0.05224397126585245
41,8.212069307054792,10.265451431274414,56.55576705932617,19.422447204589844,0.005033558666995682,117.38095365251813,1.0139782610504458e-05,0.035760125278362205
42,7.697314773287092,9.400070190429688,56.727867126464844,18.47885513305664,0.0046837569710499165,114.66809790475028,1.9023270225103163e-06,0.024693168832787445
43,7.69120454788208,8.977327346801758,56.56377410888672,18.441059112548828,0.004341478958789354,118.4674459184919,1.4361229339700441e-06,0.020148576769445623
44,7.176568031311035,8.48641586303711,56.81148910522461,18.589611053466797,0.0040075000000000015,114.71089608328683,2.217074691454205e-07,0.01725249271839857
45,6.918825558253697,9.401117324829102,56.74568176269531,19.081405639648438,0.003682576664442497,112.13453238351005,1.325115214620024e-07,0.016436573317540542
46,6.6380001817430765,8.622147560119629,56.674560546875,18.50530242919922,0.003367445007978272,110.50777762276786,1.4313859324488476e-06,0.016014227577086006
47,6.4379031998770575,7.927119731903076,56.71711349487305,17.68280601501465,0.003062818905166261,110.15630177089146,6.012594166675862e-07,0.01451872315789972
48,6.243872472218105,7.930607318878174,56.70398712158203,18.505645751953125,0.002769388432107447,106.8365843636649,1.588978450484113e-07,0.01337089342996478
