epoch,lr,train_loss,val_loss,val_rmse,pred_loss,koop_loss,spec_loss,multi_loss
0,0.0002,-0.04842717979986498,-0.2669356185287686,0.11795640505404668,0.006776838437131457,0.06447750023621385,0.0,0.1028686716466582
1,0.0004,-0.5075302425804835,-0.752436744208312,0.1191140975045127,0.0027710209934752607,0.0024944560429519384,0.0,0.0008381414888354728
2,0.0006000000000000001,-1.109853471212399,-1.4715050404994332,0.1039149652429488,0.002547836933997877,0.0011409495632833018,0.0,0.0003672577348619366
3,0.0008,-1.9472625314212235,-2.4263762397382727,0.10216505307990992,0.002404098910667721,0.00046216369513921385,0.0,0.00018188251458207665
4,0.001,-3.019957668694091,-3.6160010165305594,0.10548430033705378,0.0021687184280186214,0.00048708426929416643,0.0,0.00017754731494372576
5,0.001,-4.210849324812053,-4.807005261656028,0.104226028654344,0.0018670875952000088,0.00030920341136952815,0.0,0.00012355503780917207
6,0.0009994342359219126,-5.400212777968764,-5.9880712571455605,0.09041102839203573,0.001752458922071723,0.00021449967153449066,0.0,8.804566076205641e-05
7,0.0009977382253252558,-5.998030815870133,-5.9983076833600375,0.09861450452699527,0.0016382571342395335,0.0001369401181242511,0.0,6.058093157528182e-05
8,0.0009949158102195259,-5.998275834404655,-5.998235196923491,0.09205265619049402,0.0015707059551534229,0.00010498645782486411,0.0,4.8480236218984724e-05
9,0.000990973384282722,-5.998366108157144,-5.998914998979425,0.08660889179912887,0.0015157683751596347,8.282197847917457e-05,0.0,3.5311971671682135e-05
10,0.0009859198783776092,-5.9984283080467815,-5.998325340711891,0.08764795025697104,0.0014745721192431518,6.898766032796357e-05,0.0,2.8126220761818214e-05
11,0.0009797667403204414,-5.998476112625488,-5.998124520383288,0.08936405117964089,0.0014453461525984071,5.609944760484881e-05,0.0,2.2441016526809544e-05
12,0.0009725279089479769,-5.9984880774499185,-5.998842845610039,0.08789603931239348,0.0014344726796032953,5.711201706841076e-05,0.0,2.0325830600571333e-05
13,0.0009642197825415284,-5.998463630074962,-5.998322462915775,0.0855584892649973,0.0014129042388192493,0.00010069327348130705,0.0,2.2776166077928655e-05
14,0.0009548611816795821,-5.998549033834835,-5.998914174698106,0.0840561578838328,0.001389814363404977,4.749999597063743e-05,0.0,1.3657190941903146e-05
15,0.0009444733066031344,-5.998558294577677,-5.998659289661964,0.08572825999632308,0.0013860283103274724,4.313722877027505e-05,0.0,1.2530508990791176e-05
16,0.0009330796891903273,-5.9986104832922225,-5.998983907939202,0.08626065812217765,0.001342710128557853,3.6544219243413525e-05,0.0,1.0265863420958715e-05
17,0.0009207061396491751,-5.998632307160848,-5.998685587590663,0.08489576685491416,0.0013310241746078487,2.75414588380367e-05,0.0,9.125728052756003e-06
18,0.0009073806880491428,-5.998652712544156,-5.998818670684968,0.08492263905641008,0.0013151367356875044,2.4381941677432513e-05,0.0,7.763845048142212e-06
19,0.0008931335208240225,-5.998666640037547,-5.998949798507307,0.0838126948543258,0.0013045480083304247,2.154715590247854e-05,0.0,7.2773082877908525e-06
20,0.0008779969123899521,-5.998697545459262,-5.998871628363528,0.08510763589532688,0.00127485262985784,2.1047828229420427e-05,0.0,6.545980505469184e-06
21,0.0008620051520334826,-5.998704606016527,-5.999018558904753,0.08259477567155972,0.00126611545920069,2.2729592488588758e-05,0.0,6.536964166376724e-06
22,0.0008451944662353151,-5.998743028989506,-5.999056253001918,0.08377615808913398,0.0012363125087134306,1.536508966092705e-05,0.0,5.309994231259742e-06
23,0.0008276029366056701,-5.998748782904722,-5.998859899127902,0.0859952214695724,0.0012295062436157318,1.6252680964522807e-05,0.0,5.4517924721236014e-06
24,0.0008092704136171925,-5.9987662124152745,-5.998860184271731,0.08534512486907371,0.0012136727556366646,1.5288396810366704e-05,0.0,4.836311436371094e-06
25,0.0007902384263308136,-5.9987755483216025,-5.999042002999004,0.08332668221444156,0.001202619018580431,1.7004310219201966e-05,0.0,4.831366413036747e-06
26,0.0007705500883190712,-5.998787417538079,-5.999022855231511,0.08263546702053544,0.0011937653503913907,1.4066116797075987e-05,0.0,4.750768967247223e-06
27,0.0007502500000000002,-5.998806386998142,-5.998842066855886,0.0824548604864683,0.0011746898057288049,1.4314129600805985e-05,0.0,4.609789738118074e-06
28,0.0007293841476028416,-5.998818554463332,-5.998978991005289,0.08386369899992824,0.0011647302120211117,1.268425375938791e-05,0.0,4.029583754145806e-06
29,0.0007079997989944424,-5.998847871229597,-5.998955678700202,0.08081964135448519,0.0011363145631055663,1.1881901401990302e-05,0.0,3.9348698729252965e-06
30,0.0006861453966023336,-5.998866366859041,-5.999010078871071,0.08275021161557435,0.001118937296755283,1.0947546763572044e-05,0.0,3.7492754468609183e-06
31,0.0006638704476770522,-5.998878740572839,-5.998961369595935,0.08741317207548038,0.0011060507804382014,1.1433098496432135e-05,0.0,3.766641770362483e-06
32,0.0006412254121422943,-5.998905213152776,-5.999064215463609,0.08499555789484432,0.001081054014198407,1.0336046281052789e-05,0.0,3.4001858399200727e-06
33,0.000618261588286959,-5.998915022889723,-5.9988437154185235,0.08708549769523287,0.001071203836433068,1.0283093291152331e-05,0.0,3.499623028475859e-06
34,0.000595030996558025,-5.998934649579311,-5.999132776979226,0.08218837045535048,0.00105031890993407,1.1470219088008462e-05,0.0,3.5452429144173107e-06
35,0.0005715862617175061,-5.998962597167507,-5.9987706347326535,0.0827036493388047,0.0010253120971841251,9.033416251841209e-06,0.0,3.0590109043220877e-06
36,0.0005479804936304394,-5.9989927846276,-5.999161315323719,0.08193808624750322,0.0009954559122309708,8.661001638263547e-06,0.0,3.101728224370704e-06
37,0.0005242671669539595,-5.9990069376114485,-5.999038849643727,0.09021803913573322,0.0009806129296309073,9.236359123040858e-06,0.0,3.214827288668721e-06
38,0.0005005000000000001,-5.999031711496591,-5.999162616442196,0.08127182065515047,0.0009574097568215627,8.035791210683885e-06,0.0,2.8421562248241233e-06
39,0.0004767328330460408,-5.999047623306025,-5.999068423132202,0.08549858664916264,0.000940640382691842,8.832735319770206e-06,0.0,2.8931850067907765e-06
40,0.0004530195063695609,-5.999070629345965,-5.999065365623589,0.08570266216183889,0.000917962277886513,8.344649263293519e-06,0.0,3.0657180824579423e-06
41,0.0004294137382824942,-5.999092506730992,-5.999113025377743,0.08571656233843505,0.0008971577058522756,7.689277569715724e-06,0.0,2.6459852267391427e-06
42,0.0004059690034419752,-5.999104753568825,-5.9989817178429075,0.08966677595833504,0.0008849123524986959,7.6944782840667e-06,0.0,2.6342828485867405e-06
43,0.0003827384117130413,-5.9991295442905885,-5.999127215476491,0.08349618039328506,0.0008602462548787222,7.55149180357145e-06,0.0,2.6592318891190118e-06
44,0.000359774587857706,-5.999149369411781,-5.99904955811237,0.09168073991271787,0.0008405063670242504,7.521930392051302e-06,0.0,2.599376071411091e-06
45,0.000337129552322948,-5.9991698926514365,-5.999097155566192,0.0863223949425552,0.0008208304964030023,6.943429511226964e-06,0.0,2.3207079804756617e-06
46,0.0003148546033976665,-5.99918144317473,-5.999071823292641,0.08550307271569527,0.0008091715255941289,7.021189738117266e-06,0.0,2.3619562323258168e-06
47,0.0002930002010055577,-5.99920091532819,-5.999090793743805,0.08743925608466269,0.0007895332689028266,7.1435108913158545e-06,0.0,2.4043991696933626e-06
48,0.00027161585239715856,-5.9992281299220656,-5.99908875939834,0.08747212444076873,0.000762956525475987,6.647811870729975e-06,0.0,2.25551253564533e-06
49,0.00025075000000000016,-5.999238753228591,-5.999084249812754,0.08560591339691362,0.0007522517800845515,6.694274207822161e-06,0.0,2.3135910155527062e-06
