epoch,train_loss,val_loss,train_rmse,val_rmse,lr,train_rul_mse,train_spectral,train_multi_step
0,1553.64662488759,1168.8359375,62.6588134765625,34.68144989013672,0.0008,391.2799463066266,3.1038600804587155e-05,0.7853773969540493
1,487.9138332888377,729.647705078125,57.07864761352539,22.844572067260742,0.0007995525989772883,129.37152835104962,0.00040264613668611457,0.45128289486864487
2,393.0381638780772,440.39849853515625,57.6374626159668,17.279850006103516,0.0007982114094163685,113.99830045631464,0.00023540559125370455,0.35978852308911385
3,304.1416958596209,388.3035888671875,57.70536804199219,16.638446807861328,0.0007959794695429685,97.8964304752487,0.0001242163205560868,0.3191743471639619
4,257.1002208243171,461.95635986328125,57.645450592041016,18.623044967651367,0.0007928618354187692,90.78467576280772,0.00023747889993279656,0.29898341353848684
5,219.78901343036898,338.1794128417969,57.59812545776367,16.525476455688477,0.0007888655694877991,86.03085478089696,6.483887451074471e-05,0.2784778610836688
6,188.17999739612605,286.66619873046875,57.95012283325195,17.647899627685547,0.0007839997245777266,81.14517170748265,1.4225783720479405e-05,0.2592874109316215
7,162.00174702157219,299.2381591796875,58.16175079345703,16.802213668823242,0.000778275323392294,77.75619674243515,3.207216811418334e-05,0.24702215988001378
8,139.6292450170723,293.1633605957031,57.90195083618164,17.296398162841797,0.0007717053335413488,73.81183289452423,7.591452908651029e-05,0.23697090674218513
9,124.71526281782191,245.1764678955078,57.87637710571289,17.163883209228516,0.0007643046381650349,70.90277022766553,8.486908883766366e-05,0.2216513526739834
10,105.63437476947153,230.59295654296875,57.83196258544922,16.618322372436523,0.0007560900022186948,65.6793919021277,2.790581030914266e-05,0.2115385279381018
11,97.96269146487009,233.31649780273438,58.005638122558594,17.283784866333008,0.0007470800344948534,67.18338358488015,6.290352082406238e-05,0.19550944339457177
12,80.08899831428802,184.90774536132812,58.4853630065918,16.825927734375,0.0007372951454683167,59.44703457509871,7.767302725282822e-05,0.18903009432682888
13,74.28277316196359,167.22982788085938,58.36644744873047,17.233638763427734,0.0007267575010598827,59.94310529969579,0.00011737623012531087,0.17877067797046772
14,64.01634157304284,177.74659729003906,57.597129821777344,17.596019744873047,0.0007154909724234011,56.17541804416574,9.807859338152162e-05,0.17161288750257422
15,57.38995715353986,188.7389678955078,58.55189514160156,18.351089477539062,0.0007035210818699321,54.83808411797174,7.519099006473959e-05,0.16287165451392854
16,49.2557625530435,171.21878051757812,58.48291015625,17.60820960998535,0.0006908749450515027,51.801212104962026,0.00011627438279887667,0.15368212673732703
17,46.787549108052424,152.68377685546875,58.45200729370117,18.0805721282959,0.0006775812095354343,52.46379315767357,0.00011512513691452618,0.1444471711091858
18,40.354389849326594,147.98910522460938,58.33602523803711,18.138208389282227,0.0006636699899083877,48.62226775738833,6.060789564267423e-05,0.13995371394449
19,34.77107577701267,120.82240295410156,58.52356719970703,17.727020263671875,0.0006491727995571392,45.438111023937196,5.042854024607893e-05,0.13093464071158883
20,31.896464601695108,120.86152648925781,58.46961212158203,17.536928176879883,0.0006341224792806233,44.89537202025489,7.790673572099061e-05,0.11890350582359506
21,27.430793830816693,117.67396545410156,58.62257766723633,17.754735946655273,0.0006185531228949611,40.91264883905863,3.3276457230766586e-05,0.11337226243327847
22,24.442632414454177,93.99424743652344,58.37950897216797,16.86527442932129,0.0006025000000000001,39.822656837298716,4.164156998975557e-05,0.10404406085931997
23,22.268835863621113,100.45297241210938,58.152320861816406,18.272602081298828,0.0005859994760823271,39.15951226598067,3.233778484910356e-05,0.09582058501114948
24,19.294927288302414,96.9132080078125,58.657020568847656,17.922101974487305,0.0005690889301357453,35.722104120597564,3.6190989609799676e-05,0.08646245236448247
25,17.11216100514364,108.2411117553711,58.39902114868164,19.36899185180664,0.0005518066699858294,33.75676108435761,9.950217034383647e-06,0.07603348523592778
26,15.527435803584915,77.31124114990234,58.99261474609375,17.03807830810547,0.0005341918455103816,32.68004411930661,1.2701944040463162e-05,0.06944395644630459
27,13.851358502888852,80.97964477539062,58.54292678833008,17.77461814880371,0.0005162843599523648,30.668039472840672,1.5678225017973663e-05,0.06603031031948199
28,13.079267182796121,73.96399688720703,58.50049591064453,17.868854522705078,0.0004981247795262238,31.413141264332285,6.456578967029003e-06,0.05783807877585185
29,11.639395899052243,62.70603561401367,58.44569396972656,16.410968780517578,0.00047975424152236205,29.44063553707205,4.957997574908847e-06,0.05292748292680267
30,10.214095631949336,77.09722900390625,58.85434341430664,18.732044219970703,0.0004612143611179477,27.423379493274275,7.4765278076156245e-06,0.04812588633822023
31,8.75781716888757,69.24723052978516,58.17414855957031,18.11454200744629,0.0004425471371051522,24.971583085094423,2.8556023098449336e-06,0.04287194093461517
32,8.092220316687934,72.86105346679688,58.649871826171875,18.5250301361084,0.00042379485675037834,25.218349189209423,1.4169203852107783e-06,0.03944970134029285
33,7.198902145564127,61.20369338989258,58.2163200378418,17.759822845458984,0.00040500000000000003,23.34451794795853,1.6361017009609056e-06,0.03557615397538213
34,6.459517137609797,67.06283569335938,58.570682525634766,18.955293655395508,0.00038620514324962183,22.80975423442374,4.8272815695189134e-06,0.03273337255332538
35,6.083165287971497,57.442626953125,58.73277282714844,18.19155502319336,0.00036745286289484796,22.911442146026832,2.4066241474171637e-06,0.030598883148577574
36,5.057142816859184,63.910682678222656,58.89122772216797,18.82859992980957,0.0003487856388820524,20.099621210166877,6.564111932822194e-07,0.02732474048682254
37,4.811552967956598,60.592437744140625,58.907386779785156,18.60059928894043,0.00033024575847763807,20.113296893003177,9.14904573597622e-07,0.02505254251011413
38,4.220993013690702,58.34539031982422,58.607322692871094,18.53474235534668,0.00031187522047377637,19.344040706003312,5.971630795960528e-07,0.023583657449955563
39,3.593024293295771,60.268245697021484,58.9953498840332,19.041688919067383,0.0002937156400476354,18.22441323369527,1.8358361236319527e-07,0.021609915058604247
40,3.2624091415954153,63.700111389160156,59.001216888427734,19.81977081298828,0.00027580815448961847,17.40356712890186,5.711619789334334e-07,0.020367323441042317
41,2.957853541957389,48.33047866821289,58.547325134277344,18.06744956970215,0.0002581933300141707,17.242403647882476,1.741531178324295e-07,0.018837208491113547
42,2.7584671588252774,50.073974609375,58.67183303833008,18.487455368041992,0.00024091106986425483,17.025449773390516,1.7845888784155332e-07,0.017781396242354412
43,1.9092399220672442,51.823028564453125,59.01795959472656,18.46767234802246,0.0002240005239176729,14.543156507203905,1.3909339191462486e-07,0.01645931356968425
44,1.7967766338972737,52.6218147277832,58.523990631103516,18.80739402770996,0.00020750000000000008,15.010360093425504,4.68678718057447e-09,0.015541811681372657
45,1.6559401000146385,50.135154724121094,58.756988525390625,18.643301010131836,0.00019144687710503892,14.15955115393769,4.681811232064322e-08,0.014626041771643025
46,1.1956331356823873,48.55134582519531,59.13490295410156,18.574674606323242,0.00017587752071937678,13.225062123305506,1.0596043197140715e-07,0.013941389629148322
47,1.1551382923297744,47.320899963378906,58.4815673828125,18.39887046813965,0.00016082720044286093,13.262229195601648,1.874502722507538e-08,0.013189954502280238
